colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,substrate,thickness,length,width,pack_size,minimum_order_qty,order_multiple
Hazel Oak,Woodmatt,Board Decorative,57164,MDF 183112 DS Hazel Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/hazel-oak/,2025-08-21T06:44:24Z,Woodmatt,MDF,18,3115,1200,30,1,1
Hazel Oak,Woodmatt,Board Decorative,58468,MDF 183618 DS Hazel Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/hazel-oak/,2025-08-21T06:44:25Z,Woodmatt,MDF,18,3600,1800,20,1,1
Hazel Oak,Woodmatt,Board Decorative,57165,MDF 252412 DS Hazel Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/hazel-oak/,2025-08-21T06:44:25Z,Woodmatt,MDF,25,2400,1200,20,1,1
Hazel Oak,Woodmatt,Board Decorative,58470,LDF 333618 DS Hazel Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/hazel-oak/,2025-08-21T06:44:26Z,Woodmatt,LDF,33,3600,1800,10,1,1
Hazel Oak,Woodmatt,Board Decorative,58080,MDF 092712 DS Hazel Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/hazel-oak/,2025-08-21T06:44:27Z,Woodmatt,MDF,9,2700,1200,30,1,1
Hazel Oak,Woodmatt,Board Decorative,58469,LDF 253618 DS Hazel Oak Woodmatt STD E0,1,In stock at your branch,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/hazel-oak/,2025-08-21T06:44:28Z,Woodmatt,LDF,25,3600,1800,15,1,1
Society Oak,Woodmatt,Board Decorative,58092,MDF 092712 DS Society Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/society-oak/,2025-08-21T06:44:42Z,Woodmatt,MDF,9,2700,1200,30,1,1
Society Oak,Woodmatt,Board Decorative,57159,MDF 182412 DS Society Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/society-oak/,2025-08-21T06:44:43Z,Woodmatt,MDF,18,2400,1200,30,1,1
Society Oak,Woodmatt,Board Decorative,57160,MDF 183112 DS Society Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/society-oak/,2025-08-21T06:44:44Z,Woodmatt,MDF,18,3115,1200,30,1,1
Society Oak,Woodmatt,Board Decorative,57161,MDF 252412 DS Society Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/society-oak/,2025-08-21T06:44:44Z,Woodmatt,MDF,25,2400,1200,20,1,1
Society Oak,Woodmatt,Board Decorative,58480,MDF 183618 DS Society Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/society-oak/,2025-08-21T06:44:45Z,Woodmatt,MDF,18,3600,1800,20,1,1
Society Oak,Woodmatt,Board Decorative,58481,LDF 253618 DS Society Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/society-oak/,2025-08-21T06:44:46Z,Woodmatt,LDF,25,3600,1800,15,1,1
Society Oak,Woodmatt,Board Decorative,58482,LDF 333618 DS Society Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/society-oak/,2025-08-21T06:44:47Z,Woodmatt,LDF,33,3600,1800,10,1,1
District Oak,Woodmatt,Board Decorative,57167,MDF 182412 DS District Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/district-oak/,2025-08-21T06:45:01Z,Woodmatt,MDF,18,2400,1200,30,1,1
District Oak,Woodmatt,Board Decorative,58463,LDF 253618 DS District Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/district-oak/,2025-08-21T06:45:02Z,Woodmatt,LDF,25,3600,1800,15,1,1
District Oak,Woodmatt,Board Decorative,58464,LDF 333618 DS District Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/district-oak/,2025-08-21T06:45:03Z,Woodmatt,LDF,33,3600,1800,10,1,1
District Oak,Woodmatt,Board Decorative,57168,MDF 183112 DS District Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/district-oak/,2025-08-21T06:45:04Z,Woodmatt,MDF,18,3115,1200,30,1,1
District Oak,Woodmatt,Board Decorative,57169,MDF 252412 DS District Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/district-oak/,2025-08-21T06:45:04Z,Woodmatt,MDF,25,2400,1200,20,1,1
District Oak,Woodmatt,Board Decorative,58462,MDF 183618 DS District Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/district-oak/,2025-08-21T06:45:05Z,Woodmatt,MDF,18,3600,1800,20,1,1
District Oak,Woodmatt,Board Decorative,58074,MDF 092712 DS District Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/district-oak/,2025-08-21T06:45:06Z,Woodmatt,MDF,9,2700,1200,30,1,1
Bronzed Oak,Woodmatt,Board Decorative,57171,MDF 182412 DS Bronzed Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronzed-oak/,2025-08-21T06:45:20Z,Woodmatt,MDF,18,2400,1200,30,1,1
Bronzed Oak,Woodmatt,Board Decorative,58460,LDF 253618 DS Bronzed Oak Woodmatt STD E0,1,In stock at your branch,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronzed-oak/,2025-08-21T06:45:21Z,Woodmatt,LDF,25,3600,1800,15,1,1
Bronzed Oak,Woodmatt,Board Decorative,57172,MDF 183112 DS Bronzed Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronzed-oak/,2025-08-21T06:45:22Z,Woodmatt,MDF,18,3115,1200,30,1,1
Bronzed Oak,Woodmatt,Board Decorative,57173,MDF 252412 DS Bronzed Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronzed-oak/,2025-08-21T06:45:23Z,Woodmatt,MDF,25,2400,1200,20,1,1
Bronzed Oak,Woodmatt,Board Decorative,58072,MDF 092712 DS Bronzed Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronzed-oak/,2025-08-21T06:45:23Z,Woodmatt,MDF,9,2700,1200,30,1,1
Bronzed Oak,Woodmatt,Board Decorative,58459,MDF 183618 DS Bronzed Oak Woodmatt MR E0,1,In stock at supply site,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronzed-oak/,2025-08-21T06:45:24Z,Woodmatt,MDF,18,3600,1800,20,1,1
Bronzed Oak,Woodmatt,Board Decorative,58461,LDF 333618 DS Bronzed Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/bronzed-oak/,2025-08-21T06:45:25Z,Woodmatt,LDF,33,3600,1800,10,1,1
Rubra Oak,Woodmatt,Board Decorative,57179,MDF 182412 DS Rubra Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/rubra-oak/,2025-08-21T06:45:39Z,Woodmatt,MDF,18,2400,1200,30,1,1
Rubra Oak,Woodmatt,Board Decorative,57180,MDF 183112 DS Rubra Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/rubra-oak/,2025-08-21T06:45:40Z,Woodmatt,MDF,18,3115,1200,30,1,1
Rubra Oak,Woodmatt,Board Decorative,57181,MDF 252412 DS Rubra Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/rubra-oak/,2025-08-21T06:45:41Z,Woodmatt,MDF,25,2400,1200,20,1,1
