colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,thickness,length,width,minimum_order_qty,order_multiple
Prime Oak,Woodmatt,Laminate,48637,Laminate Prime Oak Woodmatt HL 0.7mm 3650x680,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/prime-oak/,2025-08-21T07:02:38Z,Woodmatt,0.7,3650,680,1,1
Prime Oak,Woodmatt,Laminate,48651,Laminate Prime Oak Woodmatt Q 0.7mm 1830x680,1,In stock at your branch,$57.54*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/prime-oak/,2025-08-21T07:02:39Z,Woodmatt,0.7,1825,680,1,1
Prime Oak,Woodmatt,Laminate,48614,Laminate Prime Oak Woodmatt HS 0.7mm 1830x1360,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/prime-oak/,2025-08-21T07:02:41Z,Woodmatt,0.7,1825,1360,1,1
Antico Oak,Woodmatt,Laminate,48521,Laminate Antico Oak Woodmatt 0.7mm 3650x1360,1,In stock at your branch,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antico-oak/,2025-08-21T07:03:19Z,Woodmatt,0.7,3650,1360,1,1
Antico Oak,Woodmatt,Laminate,48641,Laminate Antico Oak Woodmatt HL 0.7mm 3650x680,1,In stock at your branch,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antico-oak/,2025-08-21T07:03:20Z,Woodmatt,0.7,3650,680,1,1
Antico Oak,Woodmatt,Laminate,48655,Laminate Antico Oak Woodmatt Q 0.7mm 1825x680,1,In stock at your branch,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antico-oak/,2025-08-21T07:03:21Z,Woodmatt,0.7,1825,680,1,1
Antico Oak,Woodmatt,Laminate,48620,Laminate Antico Oak Woodmatt HS 0.7mm 1825x1360,1,In stock at your branch,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antico-oak/,2025-08-21T07:03:22Z,Woodmatt,0.7,1825,1360,1,1
Notaio Walnut,Matt,Laminate,53322,Laminate Notaio Walnut Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:03:38Z,Matt,0.7,3650,1360,1,1
Notaio Walnut,Matt,Laminate,53323,Laminate Notaio Walnut Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:03:39Z,Matt,0.7,3650,680,1,1
Notaio Walnut,Matt,Laminate,53325,Laminate Notaio Walnut Matt Q 0.7mm 1825x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:03:40Z,Matt,0.7,1825,680,1,1
Notaio Walnut,Matt,Laminate,53324,Laminate Notaio Walnut Matt HS 0.7mm 1825x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:03:41Z,Matt,0.7,1825,1360,1,1
Notaio Walnut,Ravine,Laminate,46456,Laminate Notaio Walnut Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:03:52Z,Ravine,0.7,3650,1220,1,1
Notaio Walnut,Woodmatt,Laminate,48517,Laminate Notaio Walnut Woodmatt 0.7mm 3650x1360,1,In stock at your branch,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:04:05Z,Woodmatt,0.7,3650,1360,1,1
Notaio Walnut,Woodmatt,Laminate,48638,Laminate Notaio Walnut Woodmatt HL 0.7mm 3650x680,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:04:07Z,Woodmatt,0.7,3650,680,1,1
Notaio Walnut,Woodmatt,Laminate,48615,Laminate Notaio Walnut Woodmatt HS 0.7mm 1830x1360,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:04:08Z,Woodmatt,0.7,1825,1360,1,1
Notaio Walnut,Woodmatt,Laminate,48652,Laminate Notaio Walnut Woodmatt Q 0.7mm 1830x680,1,In stock at your branch,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/notaio-walnut/,2025-08-21T07:04:09Z,Woodmatt,0.7,1825,680,1,1
Florentine Walnut,Woodmatt,Laminate,48518,Laminate Florentine Walnut Woodmatt 0.7mm 3650x1360,1,In stock at supply site,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/florentine-walnut/,2025-08-21T07:04:45Z,Woodmatt,0.7,3650,1360,1,1
Florentine Walnut,Woodmatt,Laminate,48639,Laminate Florentine Walnut Woodmatt HL 0.7mm 3650x680,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/florentine-walnut/,2025-08-21T07:04:46Z,Woodmatt,0.7,3650,680,1,1
Florentine Walnut,Woodmatt,Laminate,48653,Laminate Florentine Walnut Woodmatt Q 0.7mm 1830x680,1,Place order to confirm availability,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/florentine-walnut/,2025-08-21T07:04:47Z,Woodmatt,0.7,1825,680,1,1
Florentine Walnut,Woodmatt,Laminate,48618,Laminate Florentine Walnut Woodmatt HS 0.7mm 1830x1360,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/florentine-walnut/,2025-08-21T07:04:48Z,Woodmatt,0.7,1825,1360,1,1
Rojo Walnut,Woodmatt,Laminate,50544,Laminate Rojo Walnut Woodmatt 0.7mm 3650x1220,1,In stock at your branch,$210.19*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/rojo-walnut/,2025-08-21T07:05:18Z,Woodmatt,0.7,3650,1220,1,1
Havana Oak,Woodmatt,Laminate,50755,Laminate Havana Oak Woodmatt 0.7mm 3650x1360,1,In stock at your branch,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/havana-oak/,2025-08-21T07:05:29Z,Woodmatt,0.7,3650,1360,1,1
Havana Oak,Woodmatt,Laminate,50758,Laminate Havana Oak Woodmatt Q 0.7mm 1825x680,1,Place order to confirm availability,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/havana-oak/,2025-08-21T07:05:30Z,Woodmatt,0.7,1825,680,1,1
Havana Oak,Woodmatt,Laminate,50757,Laminate Havana Oak Woodmatt HL 0.7mm 3650 x 680,1,In stock at your branch,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/havana-oak/,2025-08-21T07:05:32Z,Woodmatt,0.7,3650,680,1,1
Havana Oak,Woodmatt,Laminate,50756,Laminate Havana Oak Woodmatt HS 0.7mm 1825x1360,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/havana-oak/,2025-08-21T07:05:33Z,Woodmatt,0.7,1825,1360,1,1
Empire Oak,Matt,Laminate,55201,Laminate Empire Oak Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:05:42Z,Matt,0.7,3650,1360,1,1
Empire Oak,Matt,Laminate,55204,Laminate Empire Oak Matt Q 0.7mm 1825x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:05:43Z,Matt,0.7,1825,680,1,1
Empire Oak,Matt,Laminate,55202,Laminate Empire Oak Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:05:44Z,Matt,0.7,3650,680,1,1
Empire Oak,Matt,Laminate,55203,Laminate Empire Oak Matt HS 0.7mm 1825x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:05:45Z,Matt,0.7,1825,1360,1,1
Empire Oak,Woodmatt,Laminate,48526,Laminate Empire Oak Woodmatt 0.7mm 3650x1360,1,In stock at your branch,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:05:58Z,Woodmatt,0.7,3650,1360,1,1
Empire Oak,Woodmatt,Laminate,48644,Laminate Empire Oak Woodmatt HL 0.7mm 3650x680,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:06:00Z,Woodmatt,0.7,3650,680,1,1
Empire Oak,Woodmatt,Laminate,48658,Laminate Empire Oak Woodmatt Q 0.7mm 1830x680,1,In stock at your branch,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:06:01Z,Woodmatt,0.7,1825,680,1,1
Empire Oak,Woodmatt,Laminate,48623,Laminate Empire Oak Woodmatt HS 0.7mm 1830x1360,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/empire-oak/,2025-08-21T07:06:02Z,Woodmatt,0.7,1825,1360,1,1
Estella Oak,Woodmatt,Laminate,48523,Laminate Estella Oak Woodmatt 0.7mm 3650x1360,1,In stock at your branch,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/estella-oak/,2025-08-21T07:06:34Z,Woodmatt,0.7,3650,1360,1,1
Estella Oak,Woodmatt,Laminate,48643,Laminate Estella Oak Woodmatt HL 0.7mm 3650x680,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/estella-oak/,2025-08-21T07:06:35Z,Woodmatt,0.7,3650,680,1,1
Estella Oak,Woodmatt,Laminate,48622,Laminate Estella Oak Woodmatt HS 0.7mm 1830x1360,1,In stock at your branch,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/estella-oak/,2025-08-21T07:06:36Z,Woodmatt,0.7,1825,1360,1,1
Estella Oak,Woodmatt,Laminate,48657,Laminate Estella Oak Woodmatt Q 0.7mm 1830x680,1,Place order to confirm availability,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/estella-oak/,2025-08-21T07:06:37Z,Woodmatt,0.7,1825,680,1,1
Bottega Oak,Woodmatt,Laminate,48522,Laminate Bottega Oak Woodmatt 0.7mm 3650x1360,1,In stock at your branch,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottega-oak/,2025-08-21T07:06:58Z,Woodmatt,0.7,3650,1360,1,1
Bottega Oak,Woodmatt,Laminate,48642,Laminate Bottega Oak Woodmatt HL 0.7mm 3650x680,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottega-oak/,2025-08-21T07:06:59Z,Woodmatt,0.7,3650,680,1,1
Bottega Oak,Woodmatt,Laminate,48656,Laminate Bottega Oak Woodmatt Q 0.7mm 1830x680,1,In stock at your branch,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottega-oak/,2025-08-21T07:07:01Z,Woodmatt,0.7,1825,680,1,1
Bottega Oak,Woodmatt,Laminate,48621,Laminate Bottega Oak Woodmatt HS 0.7mm 1830x1360,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottega-oak/,2025-08-21T07:07:02Z,Woodmatt,0.7,1825,1360,1,1
Perugian Walnut,Woodmatt,Laminate,49013,Laminate Perugian Walnut Woodmatt 0.7mm 3650x1360,1,In stock at your branch,$234.30*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/perugian-walnut/,2025-08-21T07:07:27Z,Woodmatt,0.7,3650,1360,1,1
Perugian Walnut,Woodmatt,Laminate,49015,Laminate Perugian Walnut Woodmatt HL 0.7mm 3650x680,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/perugian-walnut/,2025-08-21T07:07:28Z,Woodmatt,0.7,3650,680,1,1
Perugian Walnut,Woodmatt,Laminate,49016,Laminate Perugian Walnut Woodmatt Q 0.7mm 1830x680,1,In stock at your branch,$58.57*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/perugian-walnut/,2025-08-21T07:07:29Z,Woodmatt,0.7,1825,680,1,1
Perugian Walnut,Woodmatt,Laminate,49014,Laminate Perugian Walnut Woodmatt HS 0.7mm 1830x1360,1,Place order to confirm availability,$117.16*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/perugian-walnut/,2025-08-21T07:07:30Z,Woodmatt,0.7,1825,1360,1,1
Designer White,Texture,Laminate,2389,Laminate Designer White Texture 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/designer-white/,2025-08-21T07:08:14Z,Texture,0.7,3650,1360,1,1
Designer White,Texture,Laminate,8775,Laminate Designer White Texture HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/designer-white/,2025-08-21T07:08:15Z,Texture,0.7,3650,680,1,1
Designer White,Texture,Laminate,8915,Laminate Designer White Texture Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/designer-white/,2025-08-21T07:08:16Z,Texture,0.7,1825,680,1,1
Designer White,Texture,Laminate,8845,Laminate Designer White Texture HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/designer-white/,2025-08-21T07:08:17Z,Texture,0.7,1825,1360,1,1
Polar White,Matt,Laminate,11606,Laminate Polar White Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/polar-white/,2025-08-21T07:08:42Z,Matt,0.7,3650,1360,1,1
Polar White,Matt,Laminate,13074,Laminate Polar White Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/polar-white/,2025-08-21T07:08:43Z,Matt,0.7,3650,680,1,1
Polar White,Matt,Laminate,13076,Laminate Polar White Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/polar-white/,2025-08-21T07:08:44Z,Matt,0.7,1825,680,1,1
Polar White,Matt,Laminate,13075,Laminate Polar White Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/polar-white/,2025-08-21T07:08:45Z,Matt,0.7,1825,1360,1,1
Classic White,Matt,Laminate,2064,Laminate Classic White Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:09:35Z,Matt,0.7,3650,1360,1,1
Classic White,Matt,Laminate,9218,Laminate Classic White Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:09:36Z,Matt,0.7,3650,680,1,1
Classic White,Matt,Laminate,9220,Laminate Classic White Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:09:37Z,Matt,0.7,1825,680,1,1
Classic White,Matt,Laminate,9221,Laminate Classic White Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:09:38Z,Matt,0.7,1825,1360,1,1
Classic White,Texture,Laminate,2032,Laminate Classic White Texture 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:09:57Z,Texture,0.7,3650,1360,1,1
Classic White,Texture,Laminate,8735,Laminate Classic White Texture HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:09:58Z,Texture,0.7,3650,680,1,1
Classic White,Texture,Laminate,8875,Laminate Classic White Texture Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:09:59Z,Texture,0.7,1825,680,1,1
Classic White,Texture,Laminate,8805,Laminate Classic White Texture HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/classic-white/,2025-08-21T07:10:00Z,Texture,0.7,1825,1360,1,1
Natural White,Matt,Laminate,11173,Laminate Natural White Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/natural-white/,2025-08-21T07:10:24Z,Matt,0.7,3650,1360,1,1
Natural White,Matt,Laminate,13105,Laminate Natural White Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/natural-white/,2025-08-21T07:10:25Z,Matt,0.7,3650,680,1,1
Natural White,Matt,Laminate,13107,Laminate Natural White Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/natural-white/,2025-08-21T07:10:26Z,Matt,0.7,1825,680,1,1
Natural White,Matt,Laminate,13106,Laminate Natural White Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/natural-white/,2025-08-21T07:10:27Z,Matt,0.7,1825,1360,1,1
White Cotton,Matt,Laminate,33559,Laminate White Cotton Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cotton/,2025-08-21T07:10:37Z,Matt,0.7,3650,1360,1,1
White Cotton,Matt,Laminate,33560,Laminate White Cotton Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cotton/,2025-08-21T07:10:38Z,Matt,0.7,3650,680,1,1
White Cotton,Matt,Laminate,33562,Laminate White Cotton Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cotton/,2025-08-21T07:10:39Z,Matt,0.7,1825,680,1,1
White Cotton,Matt,Laminate,33561,Laminate White Cotton Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-cotton/,2025-08-21T07:10:40Z,Matt,0.7,1825,1360,1,1
Chambord,Matt,Laminate,42885,Laminate Chambord Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/chambord/,2025-08-21T07:11:01Z,Matt,0.7,3650,1360,1,1
Chambord,Matt,Laminate,43124,Laminate Chambord Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/chambord/,2025-08-21T07:11:02Z,Matt,0.7,3650,680,1,1
Chambord,Matt,Laminate,43126,Laminate Chambord Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/chambord/,2025-08-21T07:11:03Z,Matt,0.7,1825,680,1,1
Chambord,Matt,Laminate,43125,Laminate Chambord Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/chambord/,2025-08-21T07:11:04Z,Matt,0.7,1825,1360,1,1
Buller Stone,Matt,Laminate,2042,Laminate Buller Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buller-stone/,2025-08-21T07:11:06Z,Matt,0.7,3650,1360,1,1
Buller Stone,Matt,Laminate,8722,Laminate Buller Stone Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buller-stone/,2025-08-21T07:11:07Z,Matt,0.7,3650,680,1,1
Buller Stone,Matt,Laminate,8862,Laminate Buller Stone Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buller-stone/,2025-08-21T07:11:08Z,Matt,0.7,1825,680,1,1
Buller Stone,Matt,Laminate,8792,Laminate Buller Stone Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/buller-stone/,2025-08-21T07:11:09Z,Matt,0.7,1825,1360,1,1
Blossom White,Matt,Laminate,47658,Laminate Blossom White Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blossom-white/,2025-08-21T07:11:21Z,Matt,0.7,3650,1220,1,1
Blossom White,Ravine,Laminate,55473,Laminate Blossom White Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blossom-white/,2025-08-21T07:11:36Z,Ravine,0.7,3650,1220,1,1
Blossom White,Woodmatt,Laminate,51203,Laminate Blossom White Woodmatt 0.7mm 3650x1220,1,In stock at your branch,$210.76*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blossom-white/,2025-08-21T07:11:56Z,Woodmatt,0.7,3650,1220,1,1
Carrara,Matt,Laminate,10528,Laminate Carrara Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/carrara/,2025-08-21T07:12:02Z,Matt,0.7,3650,1360,1,1
Carrara,Matt,Laminate,13085,Laminate Carrara Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/carrara/,2025-08-21T07:12:03Z,Matt,0.7,3650,680,1,1
Carrara,Matt,Laminate,13087,Laminate Carrara Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/carrara/,2025-08-21T07:12:04Z,Matt,0.7,1825,680,1,1
Carrara,Matt,Laminate,13086,Laminate Carrara Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/carrara/,2025-08-21T07:12:05Z,Matt,0.7,1825,1360,1,1
Blanco Marquina,Matt,Laminate,33453,Laminate Blanco Marquina Matt 0.7mm 3650x1360,1,In stock at supply site,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blanco-marquina/,2025-08-21T07:12:07Z,Matt,0.7,3650,1360,1,1
Blanco Marquina,Matt,Laminate,33454,Laminate Blanco Marquina Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blanco-marquina/,2025-08-21T07:12:08Z,Matt,0.7,3650,680,1,1
Blanco Marquina,Matt,Laminate,33455,Laminate Blanco Marquina Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blanco-marquina/,2025-08-21T07:12:09Z,Matt,0.7,1825,1360,1,1
Blanco Marquina,Matt,Laminate,33456,Laminate Blanco Marquina Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/blanco-marquina/,2025-08-21T07:12:10Z,Matt,0.7,1825,680,1,1
Aspen Stone,Matt,Laminate,9179,Laminate Aspen Stone Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/aspen-stone/,2025-08-21T07:12:12Z,Matt,0.7,3650,680,1,1
Aspen Stone,Matt,Laminate,7851,Laminate Aspen Stone Matt 0.7mm 3650x1360,1,In stock at supply site,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/aspen-stone/,2025-08-21T07:12:13Z,Matt,0.7,3650,1360,1,1
Aspen Stone,Matt,Laminate,9181,Laminate Aspen Stone Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/aspen-stone/,2025-08-21T07:12:14Z,Matt,0.7,1825,680,1,1
Aspen Stone,Matt,Laminate,9180,Laminate Aspen Stone Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/aspen-stone/,2025-08-21T07:12:15Z,Matt,0.7,1825,1360,1,1
White Mist,Matt,Laminate,26183,Laminate White Mist Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/white-mist/,2025-08-21T07:12:20Z,Matt,0.7,3650,1220,1,1
Snow Fabrini,Matt,Laminate,13482,Laminate Snow Fabrini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/snow-fabrini/,2025-08-21T07:12:26Z,Matt,0.7,3650,1360,1,1
Snow Fabrini,Matt,Laminate,13486,Laminate Snow Fabrini Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/snow-fabrini/,2025-08-21T07:12:27Z,Matt,0.7,3650,680,1,1
Snow Fabrini,Matt,Laminate,13488,Laminate Snow Fabrini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/snow-fabrini/,2025-08-21T07:12:28Z,Matt,0.7,1825,680,1,1
Snow Fabrini,Matt,Laminate,13487,Laminate Snow Fabrini Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/snow-fabrini/,2025-08-21T07:12:29Z,Matt,0.7,1825,1360,1,1
Whitewood,Matt,Laminate,33388,Laminate Whitewood Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/whitewood/,2025-08-21T07:12:40Z,Matt,0.7,3650,1220,1,1
Alabaster,Matt,Laminate,9116,Laminate Alabaster Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/alabaster/,2025-08-21T07:12:55Z,Matt,0.7,3650,1220,1,1
Parchment,Matt,Laminate,11168,Laminate Parchment Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/parchment/,2025-08-21T07:13:13Z,Matt,0.7,3650,1360,1,1
Parchment,Matt,Laminate,13102,Laminate Parchment Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/parchment/,2025-08-21T07:13:15Z,Matt,0.7,3650,680,1,1
Parchment,Matt,Laminate,13104,Laminate Parchment Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/parchment/,2025-08-21T07:13:16Z,Matt,0.7,1825,680,1,1
Parchment,Matt,Laminate,13103,Laminate Parchment Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/parchment/,2025-08-21T07:13:17Z,Matt,0.7,1825,1360,1,1
New Antique White,Matt,Laminate,11171,Laminate New Antique White Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/new-antique-white/,2025-08-21T07:13:51Z,Matt,0.7,3650,1360,1,1
